season,episode,overall_rating,total_votes,rating_reviews_1,rating_percentage_1,rating_reviews_2,rating_percentage_2,rating_reviews_3,rating_percentage_3,rating_reviews_4,rating_percentage_4,rating_reviews_5,rating_percentage_5,rating_reviews_6,rating_percentage_6,rating_reviews_7,rating_percentage_7,rating_reviews_8,rating_percentage_8,rating_reviews_9,rating_percentage_9,rating_reviews_10,rating_percentage_10,gender_All_age_All_rating,gender_All_age_All_reviews,gender_All_age_18_rating,gender_All_age_18_reviews,gender_All_age_18-29_rating,gender_All_age_18-29_reviews,gender_All_age_30-44_rating,gender_All_age_30-44_reviews,gender_All_age_45+_rating,gender_All_age_45+_reviews,gender_Male_age_All_rating,gender_Male_age_All_reviews,gender_Male_age_18_rating,gender_Male_age_18_reviews,gender_Male_age_18-29_rating,gender_Male_age_18-29_reviews,gender_Male_age_30-44_rating,gender_Male_age_30-44_reviews,gender_Male_age_45+_rating,gender_Male_age_45+_reviews,gender_Female_age_All_rating,gender_Female_age_All_reviews,gender_Female_age_18_rating,gender_Female_age_18_reviews,gender_Female_age_18-29_rating,gender_Female_age_18-29_reviews,gender_Female_age_30-44_rating,gender_Female_age_30-44_reviews,gender_Female_age_45+_rating,gender_Female_age_45+_reviews,character,screen time
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Tyrion Lannister,656
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Grand Maester Pycelle,577
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Podrick Payne,163
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Tywin Lannister,257
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Joffrey Baratheon,724
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Sansa Stark,719
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Cersei Lannister,470
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Lord Varys,704
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Petyr Baelish,474
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Margaery Tyrell,273
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Loras Tyrell,273
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Ros,332
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Brienne of Tarth,298
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Jaime Lannister,481
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Soldier Tom,203
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Stark Soldier,203
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Robb Stark,411
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Catelyn Stark,543
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Stannis Baratheon,214
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Melisandre,214
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Theon Greyjoy,545
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Maester Luwin,476
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Dagmer Cleftjaw,125
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Black Lorren,125
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Shae,285
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Septon,51
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Talisa Maegyr,51
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Daenerys Targaryen,1575
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Jorah Mormont,824
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Kovarro,228
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Arya Stark,438
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Hot Pie,164
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Gendry,164
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Jaqen Hghar,173
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Jaqens Disguise,24
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Osha,373
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Bran Stark,362
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Hodor,231
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Rickon Stark,276
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Summer,100
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Shaggydog,176
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Khal Drogo,673
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Rhaego,273
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Drogon,622
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Viserion,622
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Rhaegal,622
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Pyat Pree,136
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Jon Snow,567
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Ygritte,224
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Qhorin Halfhand,184
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Rattleshirt,184
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Xaro Xhoan Daxos,97
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Doreah,97
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Samwell Tarly,372
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Grenn,226
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,Eddison Tollett,103
2,10,9.4,19,958,13209,66.2,4017,20.1,1432,7.2,443,2.2,162,0.8,73,0.4,42,0.2,43,0.2,23,0.1,514,2.69.4,19958,9.4,104,9.5,7785,9.2,4375,9.1,1104,9.4,12600,9.4,97,9.5,6902,9.2,3725,9.1,866,9.4,1802,9.4,5,9.5,836,9.2,590,9.4,219,White Walker,100
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Samwell Tarly,283
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Man of the Nightswatch,25
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,White Walker,188
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Ghost,270
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Jeor Mormont,342
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Grenn,161
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Eddison Tollett,161
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Rast,58
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Rattleshirt,211
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Jon Snow,1908
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Ygritte,264
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Dongo the Giant,53
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Tormund Giantsbane,288
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Mance Rayder,288
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Bronn,391
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Mirelle,62
3,1,8.9,17,521,7965,45.5,4065,23.2,3447,19.7,1091,6.2,287,1.6,132,0.8,66,0.4,43,0.2,38,0.2,387,2.28.9,17521,8.9,88,8.9,6679,8.6,4008,8.6,1031,8.7,11122,8.9,81,8.8,5935,8.5,3417,8.5,831,8.9,1565,8.8,5,9,706,8.7,542,9,181,Podrick Payne,127
